Flow ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
flow-000028,164.117.229.202,117.117.64.237,36257,21,17,07/07/2017 10:00:14 AM,11387.142054209688,1649,0,761,3933,492,32,13.416866069778674,9.573228878945873,350,35,345.297946814007,126.80673401885686,450550.4511036983,2074.602875949291,1789.472067042037,2943.7091230329115,12882.818642623919,191.26314012200413,5105.562979909347,14624.042970335955,40.05271185164894,20044.301218407032,384.2999023942542,8377.79779754409,3340.1891022822006,139.3937165690849,3565.474223321975,315.160795316906,0,0,0,0,210,212,15.504853619293765,10.745569025460464,21,860,143.82137338191927,284.23945575776565,2813.6309794906438,2,115,26,1,1,0,0,0,2.6833416543096194,197.05852681126578,571.7655740542567,378.78543880523864,0,0,0,0,0,0,5,343,10,61,1,1024,10,20,539.7326187599429,313.9750263863179,2055.48103858624,0,2662.405962797131,1442.8441346574634,3254.9219608723633,0,DoS GoldenEye
flow-000029,180.70.133.204,83.174.160.31,6365,3389,17,07/07/2017 10:00:15 AM,36491.5560141564,1608,0,892,2350,861,52,28.89809079209174,1.768871451438544,1173,35,618.9035466953065,52.451588178123764,4438690.86544031,2303.9447792244805,791.3105552263052,1102.6032668745943,1412.1472540822042,12.905953474743493,5808.721293142544,13199.81335990843,1099.0590717900338,50642.667478261596,216.248939165066,11210.976849921122,2116.520924331899,659.2675329493652,1340.094007180703,256.3305258760825,0,0,0,0,147,114,28.439833988604683,7.913763486996865,44,1141,342.3007935094323,238.56338608596576,3135.5389818971794,2,56,26,2,91,0,0,0,0.8556234217179904,172.83096365345733,281.9650885405573,132.54382172553628,0,0,0,0,0,0,16,499,12,658,0,8192,7,20,228.89460484661362,116.3227692813405,740.3276263783534,0,868.7629783114726,1311.4473451233125,17036.30976236333,0,DoS Hulk
flow-000030,47.253.101.231,56.232.7.43,8940,3389,17,07/07/2017 10:00:15 AM,4532.132463934995,507,0,2393,791,700,29,27.716816200257345,9.91588408870274,940,20,279.0953040818348,250.29100978643027,571569.2930663895,274.2972484741869,333.9943281310566,127.89962786109821,9285.475688890376,132.92556832715675,41548.51937252702,2767.262949125196,532.0385560107615,2424.3389924735,63.599881343724796,59999.04136886451,837.0708693524209,977.5659718664525,19972.174637112097,245.63252447389442,0,0,0,0,285,32,47.78906698194445,31.540064434335218,28,924,444.06735304327105,159.40078101384796,1347.8860480256508,1,197,20,3,57,0,0,0,1.6536936615618354,482.32088608496827,495.6123533234696,545.4612251673989,0,0,0,0,0,0,8,3092,1,905,4,4096,5,20,737.4337687214855,256.11096040633726,2072.6605597042244,0,208.36450301192133,169.58403209160645,14468.306067222304,0,DoS GoldenEye
flow-000031,192.240.51.33,18.220.12.177,11964,443,6,07/07/2017 10:00:16 AM,9694.009704015636,697,0,662,3612,481,24,9.888888943766228,1.317287734545619,559,29,46.12761999380287,24.651500242928204,3778277.312771344,1419.7233616799228,7331.520216520101,1873.9907065627913,9623.383116586516,102.84363109777756,5176.4035622840465,3818.1825139179223,1549.2675612755759,15488.334503455633,265.15106662457913,1285.6976192732711,10372.23458926066,1198.0712874818619,4157.675143651767,391.98813174354024,1,0,0,0,160,102,6.840739445126902,13.729219987981589,59,901,212.30780592192596,143.04175595937835,2217.1767264265604,1,397,28,3,12,0,0,0,0.9936762246498433,632.1549401255617,487.4864875931236,228.67153040436327,0,0,0,0,0,0,7,2644,12,1306,2,2048,5,20,755.0419287462782,230.26974863707,2541.7958033811783,0,3642.453385808066,1552.8948929994492,13295.155834780895,0,DDoS
flow-000032,145.198.216.91,42.205.123.183,20251,443,17,07/07/2017 10:00:16 AM,9177.370774888675,287,0,4182,1480,127,32,30.606582749929512,7.234047656122863,1416,22,259.1123075154918,169.50659785770483,3981276.789821567,555.6541351333476,5057.010774374272,2283.364611129474,3488.773409782476,230.77873720989496,375.0172865782463,1133.0546694314676,1452.9234302260097,72072.53161329209,49.589049793607956,15399.57770164258,4829.378456705245,306.05345194334825,9718.462948171387,293.2285184118699,2,0,0,0,92,288,27.934212449534822,0.5076156576536357,45,813,117.65567747011954,236.43344568280804,1092.1547448096633,1,168,6,3,3,0,0,0,2.3906616447286315,605.1822228980252,382.1914324610714,341.0661110139925,0,0,0,0,0,0,4,3794,13,1205,0,2048,8,20,217.20909769121056,68.9114495796177,2022.8218130514274,0,9.399417624553209,356.74516861465963,1066.8919167070978,0,DoS Hulk
flow-000033,96.55.23.19,100.229.209.162,30499,3389,17,07/07/2017 10:00:17 AM,23451.15745015674,360,0,3047,2863,575,53,29.787669141317984,4.3685070261517955,1251,38,413.6568753428593,23.11748374029935,3544794.0879369215,3192.736165187861,7683.190946985042,2123.0428042227472,31081.479929471952,258.63452822080467,23206.95647591613,638.1055369075314,656.385507218623,8537.931258288498,44.30021483980862,7477.38665941839,2735.591341376283,1103.4946713587847,76865.67456760972,373.24533253742305,0,0,0,0,52,100,25.060236013604364,7.376622936114271,34,1209,595.5632159106518,236.80489693550942,3725.9332947594976,1,175,38,3,38,0,0,0,1.3362782218548304,115.71802511923887,114.51505833481315,512.4824627114021,0,0,0,0,0,0,13,2857,1,1950,0,16384,3,20,259.29675886577377,214.82840636946753,2630.9177264053455,0,4209.6678339590435,372.20283569255463,16151.544541016354,0,DoS Slowhttptest
flow-000034,189.68.93.186,160.42.77.230,1534,8080,0,07/07/2017 10:00:17 AM,352.70125254132483,10,22,785,1901,1427,50,740.419754727598,141.61813025909947,764,49,247.71418097564674,13.37847251188846,1910.7523684137577,28.296265456459672,1612.1429304084907,2361.379807804812,73645.74682316474,185.60354694499915,22406.719134852843,7451.890433527838,536.2780401910268,2550.828924362539,426.5448117018252,1428.4940694374973,2900.3801761550317,842.9892712002102,5094.315540201666,126.0758084389436,2,0,0,0,156,68,36.75621222598544,22.068327173939043,43,1154,541.06780714103,148.3619616408979,4156.555039078647,1,0,0,1,18,0,0,0,0.8624126809495426,535.0934365306689,214.7144208788734,255.89681477282116,0,0,0,0,0,0,19,1980,5,433,8192,1024,13,20,114.09578488793338,75.62341436746728,753.4190968585817,0,1254.8333067014898,1701.2321156822757,11443.844371509236,0,BENIGN
flow-000035,107.164.224.46,140.143.49.60,20511,23,17,07/07/2017 10:00:18 AM,32491.058225948756,337,0,3769,226,568,53,36.80838831835058,3.6310073663401043,881,40,138.53891319176233,199.2563743516252,2688492.8928683926,873.9786318932053,9902.033658443896,1380.486793465319,27668.666172394856,145.29377990317755,61852.91645789194,474.84553735170647,711.9467475897054,57292.900330703356,396.994858184003,20630.22138455047,1245.535009465804,1308.2035500337147,9445.479846925242,303.37000714764446,1,0,0,0,272,295,33.15165363653974,6.7163065080490965,33,1422,573.3189770998035,190.04556459372796,3778.574584296801,0,317,1,0,6,0,0,0,2.7730505146539004,423.2210787716285,398.68750482057413,134.8463239774479,0,0,0,0,0,0,18,1550,3,2806,2,4096,8,20,186.72329577304149,47.018052217133175,1134.3458250111178,0,3787.409423947087,552.8833811667921,6590.807486767515,0,DoS Hulk
flow-000036,142.218.146.83,108.163.91.245,10408,80,0,07/07/2017 10:00:18 AM,24093.071202510062,1906,0,3076,2317,1192,27,19.50624092590194,6.8632719668609745,652,23,644.9168197347185,290.32676313101666,1307175.6291315223,252.46643959505266,6730.185005921103,959.0004973216342,89162.59058652927,242.67949157994357,5224.119878950424,5166.636516564859,646.0223967724277,87533.11088051321,489.89122892726095,32025.098543601143,417.1878097927344,1030.2914965125435,1171.7573021579253,11.745663640956927,1,0,0,0,225,486,41.04364393615198,21.769512072926116,38,1071,257.1750565918742,167.79197473320366,4126.020798781311,0,430,15,1,33,0,0,0,2.699554784879238,415.26094752741574,246.6039644718797,138.73046837381025,0,0,0,0,0,0,1,1080,3,1765,4,1024,3,20,450.35097890541266,374.41316848165326,1988.3279961568549,0,3104.642837392156,704.7498932193088,16908.227285152818,0,DoS GoldenEye
flow-000037,63.220.142.148,167.160.50.89,19688,22,6,07/07/2017 10:00:19 AM,4637.802776430935,1100,0,4319,2098,1007,42,51.13583246347089,6.678046832264065,481,44,195.95799896932553,108.11334597910427,1534599.6019595743,3741.646673784857,2623.831244549219,2277.7461991825285,46786.60907137312,116.38157355064438,65884.76675707336,243.6476851644839,1797.6947763604946,15780.305836209236,437.11336206917576,5.652519180231456,555.6691394225356,584.6390811397381,5726.812241248951,90.69215316940426,0,0,0,0,81,152,1.3910044027881419,17.031328450696126,33,653,583.1217053533991,81.86348985571723,3567.672799020032,1,245,3,1,91,0,0,0,2.5122669421035964,110.8039333602727,677.6862142444156,457.8689158765681,0,0,0,0,0,0,19,3090,4,447,1,16384,13,20,68.34093553226039,131.65789187660005,233.75833657362813,0,2835.853899596928,567.6568940470405,16578.428757697126,0,DoS Hulk
flow-000038,134.224.114.227,53.147.132.254,40749,443,6,07/07/2017 10:00:19 AM,992513.1496822991,49,23,2624,1135,920,49,360.4705969151948,80.33300264650025,533,40,431.5131805635639,19.092272785992705,41585.53836784692,9.74862419840958,610.4596365140865,281.5718544700686,48076.15461568678,334.60013146903924,70710.81278089619,4529.934599092332,1143.5447040966444,10929.94764467368,215.2137051604951,11435.466603401495,1710.6440696494014,1160.8194835952345,11053.330893805323,357.0093159819384,0,0,0,0,328,120,22.539682558097013,31.615449877042778,23,1322,356.1818887728953,76.05620070208693,1984.1055054595815,14,18,1,3,42,0,0,0,1.1789219118775995,383.7382796865429,690.3041877132626,219.85865182976497,0,0,0,0,0,0,6,3433,6,1986,16384,8192,6,20,45.64874550238373,70.01204877665884,902.7614925947868,0,4857.663454505253,662.6940142061015,9899.800633185609,0,FTP-Patator
flow-000039,46.49.105.142,140.86.14.154,60172,80,0,07/07/2017 10:00:20 AM,31016.09994889614,1663,0,4750,453,931,52,3.986630661346493,5.3396747254776376,743,28,658.8452750970529,85.36869052886927,900649.9825691178,3225.597754051806,10595.59917575938,1724.3386627932455,602.3445577761812,337.7101037735446,1835.6247337219775,2395.692317543202,1858.853388946228,2708.51734035572,194.93617647077204,39264.48237421826,6417.792635854777,1006.4145071137618,3583.674711525068,269.8431411664865,0,0,0,0,315,235,0.5774727069779088,25.565134396281262,42,1169,228.80361016686092,64.88117508694292,3058.597719452,1,166,1,3,92,0,0,0,1.6405912723888552,321.4318130565499,172.61500029111585,297.8528508974872,0,0,0,0,0,0,17,3908,12,2752,4,2048,13,20,678.6699566725648,180.9599954189325,1821.6162945047615,0,50.655920138716894,1272.1920928190843,18309.095477736617,0,DoS Hulk
flow-000040,59.3.250.214,16.189.104.73,62746,3389,0,07/07/2017 10:00:20 AM,488.72605899518396,1,0,2566,2332,66,34,28.3545628282296,36.900988537123695,88,50,389.2879942168562,245.01696076756338,1931.6330735236345,4457.860416872202,9547.354281752014,1211.6935925103712,1615.8437384403262,271.26718426612575,79145.49414991454,3569.179232569343,452.5582164284636,7273.460772837289,225.0616805909661,25972.65944780776,4273.247837001767,148.3104264609531,26449.398837686447,4.923881206430236,2,0,0,0,55,301,25.828228635784832,6.875445377022134,26,695,122.38922525233411,240.47670503310385,4738.557726568377,0,1,0,3,0,0,0,0,2.092255793636858,304.362499948775,143.0271333085906,293.0070253455207,0,0,0,0,0,0,17,3028,6,625,16384,2048,4,20,580.2215187850294,279.84422241896993,405.2516370713359,0,836.7986656931398,1944.050512993182,4955.4915617180295,0,PortScan
flow-000041,42.232.151.236,38.61.227.228,29352,23,17,07/07/2017 10:00:20 AM,8719.153692556543,19,6,1010,294,581,56,673.3197820143922,111.11909588259195,163,56,394.98494993203,133.2383139497255,49743.41285566014,54.99273100061195,461.6823990248517,1820.63202473079,3287.6908527364294,15.468822365670986,141264.29963705892,5940.72822142669,1960.2179848275339,9747.822900177329,266.12876557448806,5529.8374586609925,850.7013581585712,1257.8238223542423,5284.13839629421,330.7259895185676,0,0,0,0,200,210,27.46896904848675,6.860109402571347,43,1136,322.02187460110144,206.55858035526595,2495.599375783012,2,0,0,2,18,0,0,0,2.0585148953986003,441.62641670936966,472.39628789475046,184.68229606766528,0,0,0,0,0,0,8,1407,5,706,16384,8192,6,20,227.74973610320959,482.0144235827569,2737.4183717180017,0,3610.7161772795293,1066.7732575307252,17464.398613129855,0,BENIGN
flow-000042,45.142.59.248,100.40.113.187,5896,8080,6,07/07/2017 10:00:21 AM,7000.6084538115465,12,7,575,3638,1016,39,389.4221994680147,10.3383778275,922,38,424.9348604333421,28.10172621177306,37755.59895776973,49.70117891046718,1800.8873408898671,1474.2545325856704,14781.483058586151,281.3558495111696,23280.243569950737,3723.1340177529014,1837.4694212127547,6747.559247398029,362.85823160997455,67457.84186404513,1826.303810466906,665.1837545728562,11059.166999480349,236.56270376899525,2,0,0,0,486,108,0.6568085047447361,25.71587296891707,52,1363,220.19119434974192,127.97477000107011,1354.633069014276,0,0,0,4,16,0,0,0,2.406490986735438,657.5544388043376,118.32967425602799,533.465135992444,0,0,0,0,0,0,10,1933,14,326,8192,2048,9,20,278.759872414553,105.35248193360158,2876.599255210479,0,44.316425567344496,1995.6417113639563,13698.015327719215,0,BENIGN
flow-000043,80.232.37.181,186.161.19.111,7606,8080,6,07/07/2017 10:00:22 AM,88149.6508219185,8,7,4774,1138,1355,44,517.3378746223943,20.70886226635489,180,59,751.560091913272,246.57799078197888,40478.24023983765,88.55800327469574,6020.435267128986,313.2123892442443,10186.541212580576,361.57474323231475,13158.748151044481,4651.404879692687,48.9968965353047,5482.218533709877,274.56516813858633,29997.494175901964,2581.4377141100185,1046.6344141101442,73.28832306133958,40.376479991008594,1,0,0,0,70,59,25.280901269485682,31.842267116282727,35,857,125.11300573198687,68.22545884197588,2074.079084899922,2,2,1,1,7,0,0,0,1.5032650605492806,275.5090546424451,191.39775367872127,218.40736650807946,0,0,0,0,0,0,7,1688,7,2418,1024,1024,14,20,978.9811151748089,301.7465480216893,1137.6608439292918,0,3239.087229952642,245.84135693077513,17828.852065175273,0,BENIGN
flow-000044,179.18.4.63,45.192.112.173,13847,53,17,07/07/2017 10:00:22 AM,34966.70911016173,11,10,1689,1637,699,51,435.2344144604161,138.95181502540254,1051,43,253.27699158657896,168.9866792861444,6085.689281892107,91.76237737953117,6376.541110077911,1204.336892739581,3454.336077902639,440.9960848608179,69440.44905808194,5116.532230544089,543.0940948224847,7723.675341448545,51.37412622621168,6286.07885539867,4583.80379412993,1072.5580782760258,10801.635926137715,358.2906903704691,1,0,0,0,243,125,47.05220103394054,3.583803822516834,47,1150,513.3573299655092,82.48248113392532,2868.4233526087423,1,1,0,2,13,0,0,0,1.5559613054607646,326.38819684379416,661.7926923814941,431.0728317978274,0,0,0,0,0,0,17,3869,7,2315,16384,1024,12,20,632.711878748601,351.92854581716557,112.65348198589635,0,834.7654437359936,1426.0921012686374,13494.515564775025,0,BENIGN
flow-000045,57.254.144.34,60.45.109.1,29487,443,17,07/07/2017 10:00:22 AM,169139.64705202705,13,11,3623,480,832,49,237.1053843284472,142.6219823550221,1356,36,307.2388587437533,287.03994464528586,25070.01717093904,43.840184465950756,3059.6759852499945,626.6481720154911,9199.709051183403,184.9066279935883,2151.0136294439126,5836.623886452199,833.008863807758,25904.74259674347,425.1740005599477,7147.489330621875,3213.1677704139283,708.4227062444726,25458.84647162832,86.29627167058165,0,0,0,0,84,224,46.57496121716625,5.291253478991381,22,527,587.2959056676648,63.049657261242906,3442.7500150703913,1,1,0,3,11,0,0,0,1.4194649693903822,134.85517124820987,166.90732739276584,348.24818941041065,0,0,0,0,0,0,12,3986,5,607,16384,16384,6,20,337.34554676909266,9.663815458800517,460.6683571014796,0,2068.2133745931765,985.7291688948933,8383.650071469947,0,BENIGN
flow-000046,63.91.19.108,186.134.194.162,39290,21,0,07/07/2017 10:00:23 AM,37850.981875666126,23,20,4736,220,448,55,62.07575015466547,119.29427387761083,158,47,235.78452494106838,65.941604646957,6662.761519127258,85.85582642577194,4282.513514243702,229.15483497436796,9644.12595195733,183.86682540255495,8022.96621735422,2287.3136153956866,664.1987307862729,6273.781083369967,369.51327889397936,7579.618906935268,3080.4935780678466,855.9744358214023,10074.526351217175,265.20293845671034,0,0,0,0,104,224,39.26832145828198,31.280932105767924,27,544,299.0026464772514,125.72893220829816,421.9048088763923,0,0,1,1,13,0,0,0,2.3686110164917347,384.285897038768,134.70666966829637,578.050696513866,0,0,0,0,0,0,9,730,5,1897,8192,2048,11,20,962.7683502532061,37.802520308375385,1160.4741699579768,0,1126.906340033829,391.66616826854005,3245.6575034071834,0,BENIGN
flow-000047,145.92.153.216,69.149.248.126,53239,3389,0,07/07/2017 10:00:23 AM,48697.79861959905,11,13,560,3814,495,59,727.9441422141164,49.16430713414466,530,20,295.7980005405421,275.2457529395971,14596.174833003877,47.52883854763572,11042.794021308753,2123.1640508025826,1284.4402494814549,73.65152213948517,314.8999089589446,3986.9868272059657,895.3468508208366,2162.8170088515526,478.9670605283852,22628.965638853882,830.7933909276143,750.9053567320614,13658.982315279074,30.49568718942579,1,0,0,0,82,99,8.704614101097718,17.98800305805307,63,992,124.98951432983937,260.91241601295593,4907.843392904168,0,1,0,3,12,0,0,0,2.9015674387829993,218.15542267205703,670.8578862170993,597.3060328622945,0,0,0,0,0,0,12,1262,5,1674,2048,4096,7,20,73.081562027015,311.17163230862303,2945.415726610654,0,950.5382489186381,1585.1902325767667,18204.026478702577,0,BENIGN
flow-000048,133.151.49.57,38.147.214.249,30329,8080,6,07/07/2017 10:00:24 AM,459.11954333771854,1,1,344,2945,40,53,21.5571985330267,48.501430871088566,47,49,583.1150050364431,74.202094745725,152.28645176678907,8558.34545930978,887.8627189925479,1695.2559373582687,29535.492640827917,249.44783226797097,487.07823550801334,36.318255403617144,714.0586879400244,39094.74265578602,114.33838980180438,30183.4837516566,753.3788391915291,482.50498448932296,22609.820421049506,291.54457690797875,2,0,0,0,205,414,20.436837723881467,35.81731906383209,29,1239,244.44246945458283,149.45915637553924,4605.702020814644,0,1,0,0,0,0,0,0,1.429310166005858,335.474911737688,552.5589840082137,557.5817447156126,0,0,0,0,0,0,17,3530,11,2815,1024,2048,13,20,251.00138326230027,282.0370144167589,1139.8775384221321,0,3283.1553685393806,480.7978257870138,4236.062441829103,0,PortScan
flow-000049,39.90.237.245,91.58.177.179,27113,22,17,07/07/2017 10:00:25 AM,9632.037172916343,3,24,1872,2010,772,23,477.84916560167903,130.98425693062984,986,40,427.85775662422617,227.63287612719753,14196.553692045329,35.951988768429935,11226.031136902604,2839.3695394512165,44616.12458394614,209.7239969786568,60631.619662061086,2587.618049646727,995.0797042922044,3435.1630007406766,295.56515162925825,6178.856324229923,1208.4470087187551,1282.5453024299027,2784.3319189572367,28.463314069373126,1,0,0,0,102,56,20.765897554942406,32.49187966601436,59,1458,266.0955165578023,223.40451436844882,3878.5017976742442,1,2,1,0,17,0,0,0,1.8477363818400216,269.4834558220022,355.1369112626163,99.53696700743184,0,0,0,0,0,0,9,924,13,749,32768,32768,5,20,723.1282738825541,100.28012553649145,690.3772948844453,0,50.45303344512364,874.9638532164195,17713.32042313173,0,BENIGN
flow-000050,135.210.120.8,84.137.110.228,56794,3389,6,07/07/2017 10:00:25 AM,2664.8146149499194,5,12,3209,1584,459,24,614.4830832289493,182.88930349707059,741,56,578.7184264858549,245.03383995169082,9162.536991054472,37.72315980761876,11610.888745885164,2420.080559084218,83806.19077364753,377.12412984104037,19981.924915346575,3572.620093199832,1322.0285084946406,1225.5683318224667,272.2484795519325,37066.05370070483,549.322290938834,1170.9475761383358,10518.287605763313,380.88871427903786,1,0,0,0,369,144,47.485827030090356,25.396732117702363,40,1368,151.25798203323723,178.46361605169193,2593.563722396174,0,0,0,1,8,0,0,0,0.9504893853203698,158.9409953134483,582.1108650609606,143.4558570473613,0,0,0,0,0,0,7,608,14,2410,1024,2048,11,20,51.89529951841087,71.08522335194777,718.8407091294997,0,3325.730971192027,314.6525600036565,2818.050627952904,0,BENIGN
